"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,135,182,257,1478
"GM",0,1416,500,158,112
"Tolerant",0,2124,244,592,271
"Vulnerable",1,336,263,17685,4770
"Unclassified",0,195,111,1555,77103
