"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",19,6,2,0
"GM",34082,543185,1871,1789
"Tolerant",571342,112686,4372,1233
"Vulnerable",1910,4811,4893,1457
"Unclassified",2940,2242,479,90421
