"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",26,935,90,7,10
"GM",309,104989,209929,4056,5182
"Tolerant",166,216315,176718,2119,2587
"Vulnerable",33,1541,874,5014,1967
"Unclassified",38,5674,4492,5070,81538
