"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",13,3,14,82,238
"GM",0,0,0,1,8
"Tolerant",2,6,59,85,292
"Vulnerable",230,20,124,13503,3917
"Unclassified",225,569,297,3440,6259
