"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",54,17,78,131,441
"GM",19,7,38,88,200
"Tolerant",218,206,1102,1143,929
"Vulnerable",49,73,120,10624,58062
"Unclassified",533,29,229,1875,46021
