"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",57,165,149,233,2302
"GM",44,793,230,214,1289
"Tolerant",25,113,159,73,928
"Vulnerable",125,278,229,409,2848
"Unclassified",397,624,721,923,29217
