"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,2,6,171,1376
"GM",0,0,0,5,16
"Tolerant",0,0,118,232,1279
"Vulnerable",31,9,316,49949,94575
"Unclassified",91,4,449,53320,119418
