"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",14,0,21,87
"GM",0,0,5,10
"Tolerant",135,0,268,486
"Vulnerable",387,162,73792,29336
"Unclassified",683,131,72259,143591
