"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,7,76
"GM",0,13,0,0
"Tolerant",6,695,277,1369
"Vulnerable",8,123,20339,22520
"Unclassified",17,209,4227,35780
