"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,39,23,169,639
"GM",10,34573,23675,1710,9052
"Tolerant",5,27377,4682,2443,11042
"Vulnerable",5,1606,2443,5004,17539
"Unclassified",131,6432,4216,25770,298941
