"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2218,10416,62150,463,20187
"GM",3689,35872,66668,925,19569
"Tolerant",31193,191422,900547,8845,189173
"Vulnerable",296,2966,10742,9153,9372
"Unclassified",11005,24296,124558,1014,207338
