"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6,57,861,62,27
"GM",206,81915,232458,16365,27789
"Tolerant",469,226587,183764,41311,32382
"Vulnerable",112,9338,30711,106808,35347
"Unclassified",96,4932,11602,41390,209341
