"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,3
"GM",3039,1507,59,6368
"Tolerant",1554,880,27,3450
"Vulnerable",2110,2131,2661,114329
"Unclassified",6943,5432,3043,238611
