"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3,1,5,3
"GM",0,9902,4166,335,567
"Tolerant",0,5180,733,68,252
"Vulnerable",1,155,50,2023,2217
"Unclassified",33,6327,2240,27010,90477
