"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4509,7937,1295,90,102
"GM",13979,900939,81993,9230,827
"Tolerant",1365,84276,19530,47,25
"Vulnerable",79,3751,256,11925,390
"Unclassified",20,2841,117,2176,79187
