"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3925,38964,4870,11713
"Tolerant",42658,88102,57108,14931
"Vulnerable",6585,51916,290752,78007
"Unclassified",9016,17098,40261,141187
