"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",14,1485,586,46,11
"GM",61,40303,101726,178,1005
"Tolerant",95,84861,30280,155,1188
"Vulnerable",0,342,201,105,887
"Unclassified",20,2168,822,930,29588
