"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,8
"GM",0,1,0,2
"Tolerant",0,37,2,72
"Vulnerable",0,22,59,479
"Unclassified",4,89,166,1283
