"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1,1
"GM",0,0,0,0,3
"Tolerant",0,0,4,0,15
"Vulnerable",0,0,1,71,140
"Unclassified",3,1,22,192,1771
