"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,2,335
"Tolerant",0,0,5,123,908
"Vulnerable",2,3,50,13224,19438
"Unclassified",1,13,155,17139,63918
