"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",770,5,1528,1474,3703
"GM",33,0,848,419,173
"Tolerant",421,0,4522,6810,4445
"Vulnerable",398,1,7322,24109,7911
"Unclassified",2537,3,1844,10454,72377
