"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,0,2
"GM",0,9204,166017,493,10491
"Tolerant",35,173807,326001,8598,45301
"Vulnerable",0,958,7857,14431,12765
"Unclassified",12,35867,114690,33454,207519
