"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1669,1083,4476,5855,4795
"GM",2886,4499,18459,5295,3680
"Tolerant",6771,19527,76115,31636,21084
"Vulnerable",11110,5504,44678,322408,108237
"Unclassified",5671,2442,12755,71741,86976
