"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1486,119,1904,29166
"Tolerant",70,1122,3384,7858
"Vulnerable",1279,2710,105644,112245
"Unclassified",4091,1186,17292,171772
