"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7251,565,6733,34070
"Tolerant",304,2014,9042,7407
"Vulnerable",3992,6454,173060,46665
"Unclassified",21128,3401,33043,106199
