"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2054,894,1326,5602
"Tolerant",742,1045,5195,2434
"Vulnerable",7425,10530,187992,41403
"Unclassified",38398,6298,35658,114332
