"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",189,776,659,4765
"GM",0,3,1,1
"Tolerant",345,10679,5458,13224
"Vulnerable",161,5110,24604,29497
"Unclassified",2255,9332,17033,27464
