"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,2
"GM",16931,490315,564,3223
"Tolerant",465122,184794,2462,3218
"Vulnerable",1527,2409,13524,14484
"Unclassified",10002,22133,2134,106801
