"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,4,1,3,0
"GM",7,17614,503288,1574,891
"Tolerant",9,505462,161117,2564,1821
"Vulnerable",2,2955,3708,14707,257
"Unclassified",0,2049,2650,864,118098
