"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",25,20,10,0,535
"GM",1,534,335,0,1948
"Tolerant",5,119,111,3,3065
"Vulnerable",0,4,0,5,44
"Unclassified",578,1191,1333,190,40127
