"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,1,12
"GM",1180,6509,0,689
"Tolerant",5960,1472,7,1046
"Vulnerable",47,5,0,37
"Unclassified",1872,2890,945,11917
