"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",972,141821,32523,14492
"Tolerant",92162,239916,31227,37710
"Vulnerable",2122,37099,116108,64678
"Unclassified",13936,63280,115414,229969
