"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1231,91543,12776,6938
"Tolerant",164314,211878,17737,47954
"Vulnerable",3159,41860,99768,48980
"Unclassified",21104,55734,89726,318727
