"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",130,29,14,63,338
"GM",46647,67398,167502,2131,17444
"Tolerant",64284,134064,12039,1760,14094
"Vulnerable",1097,1535,626,73942,57475
"Unclassified",15409,12672,11455,60106,346412
