"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4,15,33,25,144
"GM",18,6044,30871,2706,4444
"Tolerant",155,34160,51573,14814,16965
"Vulnerable",45,1340,11539,33035,9949
"Unclassified",248,6469,24713,21201,44987
