"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3403,1345,20844,819,4604
"GM",411,286,1349,8,350
"Tolerant",24047,1213,46496,2634,19008
"Vulnerable",23,43,295,2850,4675
"Unclassified",11618,654,16697,4305,144637
