"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,7
"GM",7915,3509,180,3289
"Tolerant",7318,1125,172,2333
"Vulnerable",272,125,1088,15555
"Unclassified",6158,2280,3979,178421
