"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,27
"GM",2931,3121,21,6467
"Tolerant",2731,944,15,3702
"Vulnerable",1096,796,862,70342
"Unclassified",3362,2642,943,133724
