"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,6
"GM",0,7,0,0,58
"Tolerant",0,12,45,17,124
"Vulnerable",4,140,93,2775,7807
"Unclassified",48,581,583,5046,24710
