"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",148,604,26,18,21
"GM",909,58079,2445,390,389
"Tolerant",15,3327,809,447,223
"Vulnerable",89,4050,85,26992,1997
"Unclassified",80,2306,332,3620,177425
