"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3113,1805,1875,2920,17000
"GM",3375,33580,9945,10767,16319
"Tolerant",1969,11947,15542,14763,9296
"Vulnerable",4154,13051,15865,195933,38921
"Unclassified",20257,10486,10493,28049,81116
