"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,4,25
"GM",7026,4693,863,3101
"Tolerant",6048,741,782,1972
"Vulnerable",3083,749,31778,38021
"Unclassified",6223,2229,41856,74389
