"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,14,8,0,68
"GM",48,157019,96816,0,33047
"Tolerant",19,47310,31575,2,17767
"Vulnerable",0,0,2,0,8
"Unclassified",233,17007,10264,1,265671
