"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6374,776,1515,4138,1824
"GM",691,4583,12710,1396,355
"Tolerant",1953,11250,14870,4663,1139
"Vulnerable",2130,413,2756,44052,8801
"Unclassified",13993,4403,7440,39538,99525
