"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5,1,7,2,37
"Tolerant",1,0,140,1,9
"Vulnerable",4,0,4,95,30
"Unclassified",477,2,128,939,5117
