"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,2,119
"GM",0,0,0,161
"Tolerant",0,0,0,62
"Vulnerable",0,0,8,234
"Unclassified",51,55,225,6081
