"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",36316,104627,15927,4682
"Tolerant",101670,48862,34704,4808
"Vulnerable",15112,36736,256751,13683
"Unclassified",6126,11114,36775,154956
