"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",33094,108371,8761,5161
"Tolerant",110623,43760,40248,7730
"Vulnerable",12361,30857,252617,16764
"Unclassified",5474,7056,20656,179316
