"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,11,7,1
"GM",9757,5928,1702,4029
"Tolerant",4691,1207,770,1288
"Vulnerable",748,251,27844,47364
"Unclassified",4711,2250,64014,126276
