"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,8
"GM",1824,1182,6,3377
"Tolerant",1559,699,3,2977
"Vulnerable",1154,1171,312,87101
"Unclassified",2773,2584,274,195846
