"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"GM",0,19823,398433,1678,5055
"Tolerant",0,432277,135108,5312,14770
"Vulnerable",0,2970,4554,35445,9969
"Unclassified",1,8877,13039,19435,50856
