"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,9,249,546
"GM",0,0,1,4
"Tolerant",0,769,1226,1161
"Vulnerable",24,1203,40108,39827
"Unclassified",793,1368,39302,106745
