"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4666,18,107608,539,156
"GM",49,210,29915,668,7
"Tolerant",90293,43337,872872,58495,2300
"Vulnerable",752,146,32842,10357,210
"Unclassified",370,136,7295,253,84389
