"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",57,4,3,86,228
"GM",6,0,11,70,134
"Tolerant",84,38,177,578,369
"Vulnerable",332,29,416,9146,3474
"Unclassified",2745,525,2756,73226,24552
