"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",209,8,31,0,3038
"GM",4,17,220,0,1048
"Tolerant",47,79,1417,0,5632
"Vulnerable",1,0,3,0,82
"Unclassified",929,960,2050,1,130883
