"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1676,10406,1807,160
"Tolerant",9943,41712,22650,3935
"Vulnerable",603,21975,203045,6885
"Unclassified",567,6806,52774,174487
