"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1490,13939,271,15190
"Tolerant",6603,34656,10985,18091
"Vulnerable",311,10054,100384,70624
"Unclassified",8719,16644,39436,212034
