"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7756,19795,347,32696
"Tolerant",16406,39124,8682,30920
"Vulnerable",446,3937,80609,44668
"Unclassified",6282,7479,91735,168549
