"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3180,15244,3186,2348
"Tolerant",9011,44724,23101,6841
"Vulnerable",1970,18067,155316,40961
"Unclassified",698,5407,27723,201654
