"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,23,2,0,351
"GM",2,7991,448,31,1056
"Tolerant",0,456,172,11,413
"Vulnerable",2,1891,59,1715,36169
"Unclassified",59,6964,312,1421,150285
