"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",13,88,143,39,100
"GM",13,20494,500389,2111,5721
"Tolerant",46,454844,910057,3745,22255
"Vulnerable",8,772,3850,6190,906
"Unclassified",160,17769,67268,44553,25727
