"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,34
"GM",1778,1291,12,4140
"Tolerant",1207,991,40,3096
"Vulnerable",467,586,377,77186
"Unclassified",3014,3400,778,203004
