"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",15,10,19,2
"GM",5424,8548,2030,4522
"Tolerant",4635,3201,941,2354
"Vulnerable",353,706,42556,60685
"Unclassified",2970,2524,57500,102406
