"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1037,317,139,666,3613
"GM",745,4202,139,948,1429
"Tolerant",588,218,591,392,1371
"Vulnerable",511,641,190,997,2407
"Unclassified",4098,3110,448,4446,60510
